,Area,equivalent_diameter,orientation,MajorAxisLength,MinorAxisLength,Perimeter,MinIntensity,MeanIntensity,MaxIntensity
404,0.08500000000000002,0.3289762321239771,32.675975454066204,0.40576885965496123,0.2748174719972062,1.0121320343559643,144.0,183.94117647058823,233.0
405,0.022500000000000006,0.1692568750643269,-41.073025273400276,0.16329931618554522,0.16329931618554522,0.4,138.0,156.0,163.0
406,0.15500000000000003,0.44424332232904784,-22.81370189201772,0.47901432966898655,0.41382709943365675,1.3242640687119285,138.0,160.90322580645162,200.0
407,0.19500000000000003,0.49827874851668796,65.25393548447992,0.5383346440292499,0.4678259962637558,1.553553390593274,139.0,184.82051282051282,248.0
408,0.030000000000000006,0.195441004761168,82.14605054680055,0.223606797749979,0.16329931618554522,0.5,138.0,150.83333333333334,165.0
409,1.0100000000000002,1.1340070282773886,7.3363217853365335,2.2012065195067985,0.8014751341030246,7.111269837220809,138.0,191.48267326732673,255.0
410,0.022500000000000006,0.1692568750643269,-41.073025273400276,0.16329931618554522,0.16329931618554522,0.4,148.0,172.0,211.0
411,0.5125000000000001,0.807796550300118,23.479095997625354,1.2298055257491083,0.7084996161863367,3.9556349186104054,138.0,185.30731707317074,250.0
412,0.08000000000000002,0.3191538243211462,-46.23450463279897,0.36124105188636013,0.2819661370307365,0.9414213562373096,145.0,188.4375,231.0
413,0.022500000000000006,0.1692568750643269,-41.073025273400276,0.16329931618554522,0.16329931618554522,0.4,138.0,164.66666666666666,191.0
414,0.04750000000000001,0.24592453796829675,11.701707558412167,0.27723491168885445,0.21478476084574905,0.6707106781186548,138.0,156.52631578947367,185.0
415,0.030000000000000006,0.195441004761168,0.0,0.223606797749979,0.16329931618554522,0.5,138.0,150.91666666666666,164.0
416,1.0875000000000001,1.1767106717028997,-43.664022607072766,2.0731068994404653,0.9053130774304932,6.702386360737624,137.0,180.98390804597702,255.0
417,0.11750000000000002,0.3867888913947525,-60.46665481361454,0.5591143336559603,0.2816936720448669,1.353553390593274,138.0,173.46808510638297,222.0
418,0.04500000000000001,0.2393653682408596,-16.82620264261592,0.3559026084010437,0.1632993161855452,0.7414213562373096,142.0,164.83333333333334,207.0
419,0.07,0.29854106607209235,60.5279323979366,0.39809192990020864,0.22427288189259312,0.9121320343559645,139.0,148.82142857142858,164.0
420,0.022500000000000006,0.1692568750643269,-41.073025273400276,0.16329931618554522,0.16329931618554522,0.4,140.0,160.0,214.0
421,0.06000000000000001,0.2763953195770684,82.14605054680055,0.458257569495584,0.16329931618554522,0.9,138.0,171.29166666666666,212.0
422,0.05000000000000001,0.25231325220201606,82.14605054680055,0.28284271247461906,0.223606797749979,0.7000000000000001,137.0,161.1,199.0
423,0.37000000000000005,0.6863662517577698,76.21815646081404,0.8221700049740535,0.7397773958508292,3.972792206135786,137.0,171.2027027027027,231.0
424,0.13000000000000003,0.40684289451282196,-22.728782561486774,0.4782723118728134,0.4128103686071393,1.553553390593274,137.0,153.03846153846155,175.0
425,0.11750000000000002,0.3867888913947525,52.50769879110661,0.4989274572556084,0.30753087697242415,1.2535533905932739,137.0,159.48936170212767,201.0
426,0.3500000000000001,0.6675581178124546,61.683710419235005,0.9241831820029338,0.5506042480218136,2.658883476483185,137.0,172.43571428571428,212.0
427,0.30250000000000005,0.620608541902532,-55.30727961453081,0.7679302715044988,0.6984539426023879,3.381370849898477,137.0,166.41322314049586,207.0
428,0.022500000000000006,0.1692568750643269,-41.073025273400276,0.16329931618554522,0.16329931618554522,0.4,141.0,158.55555555555554,183.0
429,0.9400000000000002,1.094004191971426,40.88686924813561,1.843687187332748,1.0909324933773943,9.45269119345812,137.0,170.42287234042553,254.0
430,1.3200000000000003,1.296408962885715,73.38027660045181,1.7895439948347596,1.0402186252202785,6.966295090390226,137.0,205.5909090909091,255.0
431,0.030000000000000006,0.195441004761168,82.14605054680055,0.223606797749979,0.16329931618554522,0.5,142.0,159.16666666666666,182.0
432,0.05750000000000001,0.2705758189903005,58.50405255538815,0.33562439021046864,0.2203771734175886,0.782842712474619,140.0,172.6086956521739,223.0
433,0.8100000000000002,1.0155412503859613,-6.492373587186591,1.7678353504362017,0.8121541274743154,5.350609665440988,137.0,184.3858024691358,255.0
434,1.1800000000000002,1.2257335203001885,44.279423398708396,1.8536347388980456,1.2722864212344587,9.626955262170048,137.0,173.21398305084745,255.0
435,0.020000000000000004,0.1595769121605731,0.0,0.223606797749979,0.1,0.4,139.0,161.0,194.0
436,0.9750000000000002,1.1141851534268368,58.8319295875142,1.7630229845634244,0.971971867693775,5.533452377915608,137.0,174.37692307692308,246.0
437,0.06750000000000002,0.29316150714175193,-21.257389595916884,0.3406104243988961,0.2500609768667876,0.8414213562373096,146.0,182.22222222222223,235.0
438,0.037500000000000006,0.21850968611841584,41.073025273400276,0.2309401076758503,0.20132891827388666,0.5707106781186548,137.0,156.8,190.0
439,0.030000000000000006,0.195441004761168,82.14605054680055,0.223606797749979,0.16329931618554522,0.5,142.0,158.33333333333334,178.0
440,0.06750000000000002,0.29316150714175193,-42.08469693987975,0.4592619336872993,0.24025080972692825,1.0207106781186548,140.0,165.5185185185185,217.0
441,0.04500000000000001,0.2393653682408596,82.14605054680055,0.26666666666666666,0.21081851067789198,0.6414213562373096,137.0,188.88888888888889,246.0
442,0.08750000000000002,0.3337790589062273,46.75026848155563,0.5061903596503872,0.22446283588819546,1.1242640687119285,137.0,171.54285714285714,225.0
443,0.022500000000000006,0.1692568750643269,-41.073025273400276,0.16329931618554522,0.16329931618554522,0.4,139.0,180.55555555555554,200.0
444,0.037500000000000006,0.21850968611841584,-41.073025273400276,0.2309401076758503,0.20132891827388666,0.5707106781186548,140.0,164.46666666666667,189.0
445,0.04500000000000001,0.2393653682408596,15.786777194742827,0.28306637414376573,0.20244638534736237,0.6707106781186548,138.0,164.77777777777777,197.0
446,0.06500000000000002,0.2876813695875796,55.78420026095872,0.3396616729080242,0.2431604190188871,0.8414213562373096,137.0,156.46153846153845,181.0
447,0.030000000000000006,0.195441004761168,82.14605054680055,0.223606797749979,0.16329931618554522,0.5,140.0,153.75,165.0
448,0.06500000000000002,0.2876813695875796,-60.97472469239756,0.3427284097739485,0.24613933942368288,0.8414213562373096,137.0,161.26923076923077,201.0
449,0.030000000000000006,0.195441004761168,0.0,0.223606797749979,0.16329931618554522,0.5,142.0,161.5,179.0
450,0.030000000000000006,0.195441004761168,0.0,0.223606797749979,0.16329931618554522,0.5,153.0,169.41666666666666,206.0
451,0.04750000000000001,0.24592453796829675,70.44434298838839,0.27723491168885445,0.21478476084574905,0.6707106781186548,137.0,163.3684210526316,198.0
452,0.022500000000000006,0.1692568750643269,-41.073025273400276,0.16329931618554522,0.16329931618554522,0.4,137.0,149.77777777777777,165.0
453,0.16250000000000003,0.454864184146723,5.618609901100324,0.5045752623463611,0.44220295068951665,1.553553390593274,137.0,166.87692307692308,208.0
454,0.09500000000000001,0.3477898169151024,44.35588724434028,0.38656585824165657,0.321589836340422,1.053553390593274,137.0,158.92105263157896,194.0
455,0.14,0.4222008245644753,53.27258393177245,0.5723817922565905,0.352008091012169,1.5242640687119284,137.0,154.0,183.0
456,3.0300000000000007,1.964157789116634,-55.16465835032776,3.8911769253905186,1.5569718083091635,20.750661966467312,137.0,183.52392739273927,255.0
457,0.20250000000000004,0.5077706251929807,-3.7063952676974794,0.7488771388568038,0.35091273105034143,1.7535533905932739,137.0,160.66666666666666,200.0
458,1.1575000000000002,1.2139912573947766,-75.8985452568764,1.9970255607566658,0.9848612538242061,8.664823227814082,137.0,182.1792656587473,255.0
459,0.3500000000000001,0.6675581178124546,-75.10985193129807,0.7790049643745168,0.6666687212155713,2.577817459305203,138.0,185.7357142857143,252.0
